Sub,Vehicle,task,Mental,Physical,Hurried,Successful,Work,Insecure,Intuitive,Complex
237,060a 2018 Audi A6 Premium,nBack,18,9,12,13,19,9,10,13
513,061b 2018 Lincoln Navigator Select L,Single,12,15,5,16,15,10,14,7
513,061b 2018 Lincoln Navigator Select L,nBack,21,5,12,6,20,21,5,20
237,060a 2018 Audi A6 Premium,Audio_CC,16,17,10,18,16,7,10,13
513,061b 2018 Lincoln Navigator Select L,SuRT,21,21,10,9,21,21,13,10
206,059a 2018 Volvo XC90 Momentum,nBack,18,13,5,13,15,11,12,6
252,061a 2018 Lincoln Navigator Select L,Audio_V,15,7,3,15,13,14,6,10
206,059a 2018 Volvo XC90 Momentum,Audio_TS,5,13,3,18,15,5,3,6
252,061a 2018 Lincoln Navigator Select L,CD_CS,21,18,8,18,14,18,11,11
206,059a 2018 Volvo XC90 Momentum,SuRT,7,18,3,6,15,11,13,4
552,060b 2018 Audi A6 Premium,Audio_CC,21,4,15,5,15,15,5,15
206,059a 2018 Volvo XC90 Momentum,Audio_V,4,3,3,8,12,14,6,6
206,059a 2018 Volvo XC90 Momentum,Single,2,2,1,18,2,1,21,1
552,060b 2018 Audi A6 Premium,Audio_V,15,5,10,10,15,10,10,10
252,061a 2018 Lincoln Navigator Select L,Audio_CS,21,8,7,19,18,17,6,15
206,059a 2018 Volvo XC90 Momentum,CD_TS,2,17,3,16,15,13,8,9
552,060b 2018 Audi A6 Premium,nBack,5,2,5,18,5,2,20,2
206,059a 2018 Volvo XC90 Momentum,SMSRS_V,2,2,2,19,5,2,18,3
252,061a 2018 Lincoln Navigator Select L,CD_V,12,5,5,19,12,7,7,5
206,059a 2018 Volvo XC90 Momentum,CD_V,1,1,1,19,2,1,20,1
252,061a 2018 Lincoln Navigator Select L,nBack,21,7,15,3,21,19,11,11
552,060b 2018 Audi A6 Premium,CD_CC,5,2,10,15,5,10,10,10
252,061a 2018 Lincoln Navigator Select L,Nav_CS,14,5,6,17,16,12,8,14
206,059a 2018 Volvo XC90 Momentum,Nav_V,4,1,2,15,11,4,17,4
552,060b 2018 Audi A6 Premium,SuRT,3,5,14,14,15,5,10,5
252,061a 2018 Lincoln Navigator Select L,SuRT,7,10,4,11,7,5,21,4
206,059a 2018 Volvo XC90 Momentum,Nav_TS,15,21,7,4,18,16,1,19
252,061a 2018 Lincoln Navigator Select L,Nav_V,15,5,6,20,7,11,18,2
552,060b 2018 Audi A6 Premium,CD_V,10,3,9,15,15,15,5,5
252,061a 2018 Lincoln Navigator Select L,Single,6,5,3,18,8,2,21,1
552,060b 2018 Audi A6 Premium,Single,2,2,2,20,3,3,18,2
252,061a 2018 Lincoln Navigator Select L,SMSR_CS,16,8,10,17,11,6,5,15
252,061a 2018 Lincoln Navigator Select L,SMSS_V,12,3,4,7,12,6,17,3
522,060b 2018 Audi A6 Premium,Nav_CC,5,5,10,10,18,10,5,18
252,061a 2018 Lincoln Navigator Select L,SMSR_V,12,4,3,19,10,7,9,4
552,060b 2018 Audi A6 Premium,SMSRS_V,15,5,15,15,15,15,2,18
522,060b 2018 Audi A6 Premium,Nav_V,10,2,15,15,15,10,5,15
552,060b 2018 Audi A6 Premium,SMSRS_CC,5,5,5,18,10,4,15,5
183,061a 2018 Lincoln Navigator Select L,CD_CS,12,12,16,12,18,12,15,5
183,061a 2018 Lincoln Navigator Select L,CD_V,15,1,1,15,1,1,18,5
183,061a 2018 Lincoln Navigator Select L,Audio_V,8,1,1,20,1,1,21,1
183,061a 2018 Lincoln Navigator Select L,Nav_CS,15,20,20,5,21,21,8,20
553,060b 2018 Audi A6 Premium,Audio_V,12,1,10,12,14,10,14,9
183,061a 2018 Lincoln Navigator Select L,Audio_CS,20,20,15,1,21,21,1,21
183,061a 2018 Lincoln Navigator Select L,Nav_V,21,21,1,21,1,1,21,1
183,061a 2018 Lincoln Navigator Select L,nBack,2,1,2,16,1,1,21,1
553,060b 2018 Audi A6 Premium,CD_CC,7,5,7,15,15,8,17,10
183,061a 2018 Lincoln Navigator Select L,SMSR_CS,1,5,1,18,1,1,20,1
183,061a 2018 Lincoln Navigator Select L,SuRT,16,16,16,16,21,21,21,1
553,060b 2018 Audi A6 Premium,Audio_CC,18,8,11,9,18,16,16,12
183,061a 2018 Lincoln Navigator Select L,SMSR_V,1,1,1,18,1,1,15,4
553,060b 2018 Audi A6 Premium,CD_V,17,6,11,13,14,13,15,9
183,061a 2018 Lincoln Navigator Select L,Single,1,1,1,18,1,1,21,1
183,061a 2018 Lincoln Navigator Select L,SMSS_V,1,1,1,16,1,1,21,1
553,060b 2018 Audi A6 Premium,nBack,10,9,7,14,7,7,14,12
553,060b 2018 Audi A6 Premium,Nav_CC,6,4,8,16,12,8,15,17
553,060b 2018 Audi A6 Premium,SuRT,6,4,4,16,11,7,17,3
553,060b 2018 Audi A6 Premium,Nav_V,7,5,6,16,8,8,15,7
553,060b 2018 Audi A6 Premium,Single,3,3,3,15,8,3,16,3
553,060b 2018 Audi A6 Premium,SMSRS_CC,4,3,4,18,3,3,16,15
553,060b 2018 Audi A6 Premium,SMSRS_V,4,4,4,17,4,3,19,5
234,062a 2018 Cadillac CT6 Premium Luxury,Single,1,1,1,21,1,1,21,1
234,062a 2018 Cadillac CT6 Premium Luxury,SuRT,5,16,16,19,13,1,21,1
548,061b 2018 Lincoln Navigator Select L,Nav_V,16,14,15,17,16,13,15,10
234,062a 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,4,7,6,20,6,1,21,1
548,061b 2018 Lincoln Navigator Select L,SMSR_CS,19,16,19,16,18,16,15,16
250,059a 2018 Volvo XC90 Momentum,Audio_TS,16,3,15,15,15,12,14,5
234,062a 2018 Cadillac CT6 Premium Luxury,nBack,21,1,1,15,19,1,21,3
547,060b 2018 Audi A6 Premium,CD_CC,21,1,15,1,21,21,6,21
548,061b 2018 Lincoln Navigator Select L,Nav_CS,18,17,18,15,18,17,17,12
234,062a 2018 Cadillac CT6 Premium Luxury,Nav_V,2,1,1,20,4,1,21,1
250,059a 2018 Volvo XC90 Momentum,Audio_V,5,1,13,7,8,16,6,7
547,060b 2018 Audi A6 Premium,CD_V,15,4,5,10,12,8,14,11
548,061b 2018 Lincoln Navigator Select L,SMSR_V,14,13,14,18,15,12,16,15
250,059a 2018 Volvo XC90 Momentum,nBack,19,1,11,3,17,11,21,1
234,062a 2018 Cadillac CT6 Premium Luxury,Audio_TS,3,8,4,19,8,3,21,1
548,061b 2018 Lincoln Navigator Select L,CD_V,14,11,13,18,15,9,15,13
250,059a 2018 Volvo XC90 Momentum,CD_TS,4,1,4,17,3,1,21,1
234,062a 2018 Cadillac CT6 Premium Luxury,Nav_TS,3,8,3,20,5,2,21,4
547,060b 2018 Audi A6 Premium,Audio_V,19,5,10,1,21,21,3,20
548,061b 2018 Lincoln Navigator Select L,SMSS_V,17,16,16,14,17,16,17,10
250,059a 2018 Volvo XC90 Momentum,SuRT,2,5,1,17,2,1,21,1
234,062a 2018 Cadillac CT6 Premium Luxury,Audio_V,3,2,3,21,1,1,21,1
548,061b 2018 Lincoln Navigator Select L,CD_CS,15,15,15,17,15,13,16,10
547,060b 2018 Audi A6 Premium,Nav_CC,21,6,15,1,21,21,5,21
234,062a 2018 Cadillac CT6 Premium Luxury,CD_V,2,1,2,20,2,1,21,1
250,059a 2018 Volvo XC90 Momentum,CD_V,6,1,3,16,4,1,21,1
548,061b 2018 Lincoln Navigator Select L,Single,7,9,8,17,13,5,20,6
250,059a 2018 Volvo XC90 Momentum,Single,1,1,1,20,7,1,21,1
234,062a 2018 Cadillac CT6 Premium Luxury,CD_TS,1,7,3,19,5,3,19,1
547,060b 2018 Audi A6 Premium,Audio_CC,18,1,10,8,18,18,10,19
548,061b 2018 Lincoln Navigator Select L,Audio_V,12,12,11,18,16,11,17,11
250,059a 2018 Volvo XC90 Momentum,Nav_TS,18,3,14,3,14,15,3,18
548,061b 2018 Lincoln Navigator Select L,SuRT,19,19,17,16,18,17,16,10
547,060b 2018 Audi A6 Premium,Nav_V,14,2,10,8,18,15,8,16
250,059a 2018 Volvo XC90 Momentum,SMSRS_V,1,1,1,17,6,3,18,1
547,060b 2018 Audi A6 Premium,nBack,21,1,15,7,21,10,8,20
548,061b 2018 Lincoln Navigator Select L,Audio_CS,19,17,17,14,17,16,15,16
250,059a 2018 Volvo XC90 Momentum,Nav_V,1,1,5,14,6,16,10,6
547,060b 2018 Audi A6 Premium,SMSRS_CC,18,4,10,8,20,18,12,18
547,060b 2018 Audi A6 Premium,SuRT,18,4,10,12,18,8,21,1
548,061b 2018 Lincoln Navigator Select L,nBack,20,15,14,17,18,17,16,16
547,060b 2018 Audi A6 Premium,SMSRS_V,21,1,16,5,18,18,10,19
547,060b 2018 Audi A6 Premium,Single,6,1,1,16,1,1,21,1
515,061b 2018 Lincoln Navigator Select L,SMSR_CS,8,9,4,19,11,1,15,2
515,061b 2018 Lincoln Navigator Select L,SMSR_V,18,5,1,20,6,1,19,3
541,060b 2018 Audi A6 Premium,CD_CC,12,14,8,12,15,8,14,10
541,060b 2018 Audi A6 Premium,CD_V,15,15,6,16,16,6,16,6
515,061b 2018 Lincoln Navigator Select L,Nav_V,5,3,2,20,5,1,19,4
515,061b 2018 Lincoln Navigator Select L,SMSS_V,2,2,2,21,5,1,17,3
541,060b 2018 Audi A6 Premium,Audio_V,13,13,8,6,16,10,6,15
515,061b 2018 Lincoln Navigator Select L,Nav_CS,8,12,11,14,14,1,12,8
541,060b 2018 Audi A6 Premium,Nav_CC,12,14,8,6,16,10,8,12
515,061b 2018 Lincoln Navigator Select L,Single,2,1,6,19,5,1,14,2
515,061b 2018 Lincoln Navigator Select L,CD_V,3,3,3,20,6,1,17,6
541,060b 2018 Audi A6 Premium,Audio_CC,14,14,8,10,16,8,10,10
515,061b 2018 Lincoln Navigator Select L,SuRT,3,4,2,19,7,1,3,2
541,060b 2018 Audi A6 Premium,Nav_V,14,8,6,12,10,10,14,8
515,061b 2018 Lincoln Navigator Select L,CD_CS,5,6,4,14,17,1,10,12
541,060b 2018 Audi A6 Premium,nBack,18,6,6,6,18,12,16,18
515,061b 2018 Lincoln Navigator Select L,nBack,17,3,6,8,14,1,18,14
515,061b 2018 Lincoln Navigator Select L,Audio_V,5,3,4,18,8,1,14,6
541,060b 2018 Audi A6 Premium,SMSRS_CC,16,12,10,14,14,6,12,8
541,060b 2018 Audi A6 Premium,SuRT,16,8,8,10,18,8,18,18
515,061b 2018 Lincoln Navigator Select L,Audio_CS,14,17,10,13,16,1,7,17
541,060b 2018 Audi A6 Premium,SMSRS_V,14,8,8,8,13,7,14,12
541,060b 2018 Audi A6 Premium,Single,8,6,8,10,13,6,13,4
508,062b 2018 Cadillac CT6 Premium Luxury,Single,2,2,2,18,4,2,20,2
508,062b 2018 Cadillac CT6 Premium Luxury,SuRT,5,8,7,16,12,9,7,8
535,061b 2018 Lincoln Navigator Select L,SMSR_V,8,6,8,19,9,8,15,7
508,062b 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,4,4,5,17,4,5,18,3
535,061b 2018 Lincoln Navigator Select L,SMSS_V,7,5,7,20,10,9,14,8
508,062b 2018 Cadillac CT6 Premium Luxury,nBack,20,3,12,13,16,13,10,16
535,061b 2018 Lincoln Navigator Select L,SMSR_CS,6,5,7,20,8,6,16,6
535,061b 2018 Lincoln Navigator Select L,Single,4,4,6,15,7,6,19,3
508,062b 2018 Cadillac CT6 Premium Luxury,Nav_V,4,4,4,18,11,4,18,4
535,061b 2018 Lincoln Navigator Select L,Nav_V,8,6,10,20,11,9,15,10
535,061b 2018 Lincoln Navigator Select L,SuRT,10,12,13,14,16,15,18,12
508,062b 2018 Cadillac CT6 Premium Luxury,Audio_TS,7,3,5,19,13,4,19,3
508,062b 2018 Cadillac CT6 Premium Luxury,Nav_TS,3,4,6,12,10,7,11,8
535,061b 2018 Lincoln Navigator Select L,Nav_CS,13,9,15,20,17,18,7,14
535,061b 2018 Lincoln Navigator Select L,nBack,19,11,19,10,18,19,11,18
508,062b 2018 Cadillac CT6 Premium Luxury,Audio_V,4,2,3,16,9,5,19,3
508,062b 2018 Cadillac CT6 Premium Luxury,CD_V,3,2,2,19,3,2,19,2
535,061b 2018 Lincoln Navigator Select L,CD_V,7,7,10,19,7,6,16,8
508,062b 2018 Cadillac CT6 Premium Luxury,CD_TS,3,3,3,19,3,3,20,1
535,061b 2018 Lincoln Navigator Select L,Audio_CS,13,11,16,14,18,17,6,16
535,061b 2018 Lincoln Navigator Select L,CD_CS,12,9,16,19,15,14,10,10
535,061b 2018 Lincoln Navigator Select L,Audio_V,7,6,10,16,14,11,15,10
239,061a 2018 Lincoln Navigator Select L,CD_V,5,2,1,12,9,7,12,9
245,060a 2018 Audi A6 Premium,SMSRS_CC,6,6,11,18,13,7,16,9
236,059a 2018 Volvo XC90 Momentum,Audio_TS,12,6,12,12,12,16,7,15
236,059a 2018 Volvo XC90 Momentum,Audio_V,3,4,4,17,5,4,16,5
239,061a 2018 Lincoln Navigator Select L,Nav_CS,7,6,7,16,10,7,14,5
236,059a 2018 Volvo XC90 Momentum,nBack,10,3,4,8,10,5,16,4
245,060a 2018 Audi A6 Premium,SMSRS_V,9,6,8,18,10,8,12,9
239,061a 2018 Lincoln Navigator Select L,CD_CS,4,8,4,17,10,5,16,4
236,059a 2018 Volvo XC90 Momentum,CD_TS,5,5,5,15,10,5,15,5
245,060a 2018 Audi A6 Premium,Nav_V,5,5,7,19,10,7,15,8
236,059a 2018 Volvo XC90 Momentum,SuRT,4,8,13,16,10,5,16,5
239,061a 2018 Lincoln Navigator Select L,Nav_V,6,3,4,18,5,3,16,2
245,060a 2018 Audi A6 Premium,Single,5,5,4,19,8,8,17,6
236,059a 2018 Volvo XC90 Momentum,CD_V,5,2,5,15,8,6,19,2
236,059a 2018 Volvo XC90 Momentum,Single,3,2,5,18,10,2,19,2
239,061a 2018 Lincoln Navigator Select L,Audio_V,2,3,1,20,3,2,19,2
245,060a 2018 Audi A6 Premium,Nav_CC,10,7,10,16,11,8,13,9
236,059a 2018 Volvo XC90 Momentum,Nav_TS,8,7,7,15,10,5,13,9
245,060a 2018 Audi A6 Premium,SuRT,8,10,14,18,12,5,10,7
239,061a 2018 Lincoln Navigator Select L,SMSR_CS,6,7,7,16,11,9,17,4
236,059a 2018 Volvo XC90 Momentum,SMSRS_V,7,7,7,18,10,6,9,6
245,060a 2018 Audi A6 Premium,CD_V,6,6,7,19,9,6,17,5
239,061a 2018 Lincoln Navigator Select L,Audio_CS,7,9,7,12,13,11,9,6
236,059a 2018 Volvo XC90 Momentum,Nav_V,15,4,5,6,18,19,6,14
245,060a 2018 Audi A6 Premium,nBack,13,6,10,16,12,9,8,13
239,061a 2018 Lincoln Navigator Select L,SMSR_V,7,1,4,16,9,4,8,5
245,060a 2018 Audi A6 Premium,CD_CC,9,8,15,15,12,12,8,11
239,061a 2018 Lincoln Navigator Select L,nBack,18,1,2,10,21,4,21,1
239,061a 2018 Lincoln Navigator Select L,SMSS_V,7,5,2,9,8,7,16,5
245,060a 2018 Audi A6 Premium,Audio_CC,16,11,14,12,11,13,4,14
239,061a 2018 Lincoln Navigator Select L,SuRT,7,14,12,12,14,8,21,2
239,061a 2018 Lincoln Navigator Select L,Single,1,1,1,18,3,1,21,1
245,060a 2018 Audi A6 Premium,Audio_V,8,7,11,13,17,12,7,13
542,061b 2018 Lincoln Navigator Select L,SMSS_V,6,4,4,5,6,7,6,5
542,061b 2018 Lincoln Navigator Select L,Single,4,2,3,16,5,6,11,11
555,059b 2018 Volvo XC90 Momentum,Audio_V,12,10,17,15,9,10,8,16
542,061b 2018 Lincoln Navigator Select L,SMSR_V,10,8,5,14,14,8,14,9
254,060a 2018 Audi A6 Premium,SMSRS_V,14,10,14,15,14,10,12,5
555,059b 2018 Volvo XC90 Momentum,CD_TS,8,7,15,12,7,7,6,17
542,061b 2018 Lincoln Navigator Select L,SuRT,11,13,9,12,14,12,10,10
254,060a 2018 Audi A6 Premium,Single,9,9,9,15,12,10,12,12
542,061b 2018 Lincoln Navigator Select L,SMSR_CS,15,12,9,13,13,12,11,11
542,061b 2018 Lincoln Navigator Select L,nBack,16,10,11,8,14,14,10,10
254,060a 2018 Audi A6 Premium,SMSRS_CC,17,15,15,15,15,16,10,8
555,059b 2018 Volvo XC90 Momentum,Audio_TS,16,16,15,7,15,17,6,19
542,061b 2018 Lincoln Navigator Select L,Nav_V,12,10,7,18,14,9,15,6
254,060a 2018 Audi A6 Premium,SuRT,12,9,15,14,16,15,14,5
555,059b 2018 Volvo XC90 Momentum,CD_V,5,3,4,18,7,5,17,6
254,060a 2018 Audi A6 Premium,Nav_V,12,5,13,15,10,12,15,6
542,061b 2018 Lincoln Navigator Select L,Audio_CS,16,17,11,16,17,13,7,13
555,059b 2018 Volvo XC90 Momentum,nBack,18,8,14,6,14,19,5,21
254,060a 2018 Audi A6 Premium,nBack,12,2,5,10,13,10,12,12
555,059b 2018 Volvo XC90 Momentum,Nav_TS,18,4,14,6,7,15,5,19
542,061b 2018 Lincoln Navigator Select L,Nav_CS,15,14,12,12,15,13,11,13
555,059b 2018 Volvo XC90 Momentum,SuRT,12,6,18,18,8,14,14,6
542,061b 2018 Lincoln Navigator Select L,Audio_V,12,10,8,15,12,11,9,13
254,060a 2018 Audi A6 Premium,Nav_CC,15,14,10,9,10,16,10,15
555,059b 2018 Volvo XC90 Momentum,Nav_V,14,7,10,7,7,17,3,19
542,061b 2018 Lincoln Navigator Select L,CD_V,12,9,10,19,10,12,11,10
555,059b 2018 Volvo XC90 Momentum,Single,4,4,4,20,4,3,19,5
254,060a 2018 Audi A6 Premium,Audio_CC,10,14,10,14,5,10,15,8
542,061b 2018 Lincoln Navigator Select L,CD_CS,14,15,12,12,16,18,4,18
254,060a 2018 Audi A6 Premium,CD_V,4,3,4,15,4,5,16,4
555,059b 2018 Volvo XC90 Momentum,SMSRS_V,10,7,9,14,7,12,9,16
254,060a 2018 Audi A6 Premium,Audio_V,8,2,8,15,10,8,14,5
254,060a 2018 Audi A6 Premium,CD_CC,14,11,13,9,14,13,8,12
246,061a 2018 Lincoln Navigator Select L,Nav_CS,4,4,4,18,14,6,15,3
249,060a 2018 Audi A6 Premium,Single,12,4,7,10,13,13,11,5
558,062b 2018 Cadillac CT6 Premium Luxury,SuRT,17,10,17,11,18,16,20,19
249,060a 2018 Audi A6 Premium,SuRT,14,8,12,9,15,7,15,5
246,061a 2018 Lincoln Navigator Select L,Nav_V,1,2,1,20,3,1,20,2
558,062b 2018 Cadillac CT6 Premium Luxury,nBack,21,11,17,7,21,18,6,20
246,061a 2018 Lincoln Navigator Select L,CD_V,1,4,2,20,3,1,18,2
249,060a 2018 Audi A6 Premium,SMSRS_V,14,6,15,12,15,7,14,6
558,062b 2018 Cadillac CT6 Premium Luxury,Single,15,8,10,15,14,10,19,9
246,061a 2018 Lincoln Navigator Select L,SMSR_CS,3,5,2,21,5,2,20,2
249,060a 2018 Audi A6 Premium,nBack,17,5,12,5,17,11,18,3
246,061a 2018 Lincoln Navigator Select L,CD_CS,7,13,12,16,9,6,15,7
249,060a 2018 Audi A6 Premium,SMSRS_CC,12,10,16,9,14,12,17,4
558,062b 2018 Cadillac CT6 Premium Luxury,Audio_TS,19,8,16,10,19,15,10,14
246,061a 2018 Lincoln Navigator Select L,SMSR_V,2,2,2,20,3,3,18,3
249,060a 2018 Audi A6 Premium,Audio_CC,13,14,15,3,16,11,10,11
246,061a 2018 Lincoln Navigator Select L,Audio_V,2,3,1,20,3,1,21,2
558,062b 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,17,8,9,13,13,10,15,10
249,060a 2018 Audi A6 Premium,Nav_V,12,5,13,12,12,7,17,4
558,062b 2018 Cadillac CT6 Premium Luxury,Audio_V,12,6,10,16,12,5,18,6
246,061a 2018 Lincoln Navigator Select L,SMSS_V,4,4,2,15,12,3,18,5
249,060a 2018 Audi A6 Premium,Audio_V,13,5,14,7,14,4,18,4
558,062b 2018 Cadillac CT6 Premium Luxury,Nav_V,12,8,10,18,10,7,17,8
246,061a 2018 Lincoln Navigator Select L,Audio_CS,10,13,11,14,15,12,13,5
249,060a 2018 Audi A6 Premium,Nav_CC,16,12,14,7,15,7,11,11
246,061a 2018 Lincoln Navigator Select L,Single,1,3,1,18,2,1,21,2
249,060a 2018 Audi A6 Premium,CD_CC,15,14,15,4,15,4,16,4
558,062b 2018 Cadillac CT6 Premium Luxury,CD_TS,19,8,16,17,18,15,10,5
246,061a 2018 Lincoln Navigator Select L,nBack,6,2,4,13,7,5,14,7
246,061a 2018 Lincoln Navigator Select L,SuRT,5,8,3,17,4,2,18,4
249,060a 2018 Audi A6 Premium,CD_V,11,4,13,7,12,3,19,3
558,062b 2018 Cadillac CT6 Premium Luxury,Nav_TS,21,7,10,9,20,19,15,12
558,062b 2018 Cadillac CT6 Premium Luxury,CD_V,13,7,9,19,14,9,20,4
247,060a 2018 Audi A6 Premium,SuRT,18,17,14,15,18,14,6,4
247,060a 2018 Audi A6 Premium,nBack,18,3,19,13,17,14,6,16
247,060a 2018 Audi A6 Premium,Single,4,4,18,17,8,8,18,5
542,062b 2018 Cadillac CT6 Premium Luxury,nBack,10,7,10,9,11,12,10,10
503,061b 2018 Lincoln Navigator Select L,Single,1,1,1,19,2,1,20,2
247,060a 2018 Audi A6 Premium,Audio_CC,14,13,8,15,16,14,10,14
503,061b 2018 Lincoln Navigator Select L,SuRT,6,7,6,11,6,2,19,5
542,062b 2018 Cadillac CT6 Premium Luxury,Audio_TS,18,16,13,7,18,20,3,19
542,062b 2018 Cadillac CT6 Premium Luxury,SuRT,12,12,14,13,13,13,10,10
503,061b 2018 Lincoln Navigator Select L,SMSS_V,14,14,5,8,10,5,18,5
247,060a 2018 Audi A6 Premium,SMSRS_V,17,3,8,12,17,18,1,20
503,061b 2018 Lincoln Navigator Select L,nBack,4,2,2,17,5,3,18,5
542,062b 2018 Cadillac CT6 Premium Luxury,Audio_V,12,8,7,15,12,10,13,8
247,060a 2018 Audi A6 Premium,Audio_V,15,5,5,10,17,17,1,20
542,062b 2018 Cadillac CT6 Premium Luxury,Single,10,8,5,15,11,5,10,10
503,061b 2018 Lincoln Navigator Select L,SMSR_V,3,3,3,19,4,5,18,3
247,060a 2018 Audi A6 Premium,SMSRS_CC,13,16,6,13,17,13,10,13
542,062b 2018 Cadillac CT6 Premium Luxury,CD_TS,16,14,11,14,14,14,10,13
247,060a 2018 Audi A6 Premium,CD_CC,14,15,10,13,18,17,4,17
503,061b 2018 Lincoln Navigator Select L,Audio_CS,18,17,14,5,18,10,3,18
542,062b 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,14,15,11,12,15,18,10,11
503,061b 2018 Lincoln Navigator Select L,SMSR_CS,3,3,2,18,7,3,17,3
542,062b 2018 Cadillac CT6 Premium Luxury,CD_V,7,4,6,18,6,7,16,2
503,061b 2018 Lincoln Navigator Select L,Audio_V,3,3,2,18,3,3,19,3
247,060a 2018 Audi A6 Premium,Nav_V,14,4,9,18,16,16,8,12
503,061b 2018 Lincoln Navigator Select L,Nav_V,2,2,2,21,2,2,20,2
542,062b 2018 Cadillac CT6 Premium Luxury,Nav_V,12,8,8,8,17,16,4,14
247,060a 2018 Audi A6 Premium,CD_V,5,3,3,19,6,10,15,5
542,062b 2018 Cadillac CT6 Premium Luxury,Nav_TS,11,16,12,12,15,12,6,15
503,061b 2018 Lincoln Navigator Select L,CD_CS,3,3,3,18,4,3,17,19
247,060a 2018 Audi A6 Premium,Nav_CC,15,16,11,16,16,16,2,17
503,061b 2018 Lincoln Navigator Select L,Nav_CS,5,3,3,4,16,18,4,15
503,061b 2018 Lincoln Navigator Select L,CD_V,2,2,2,17,12,2,17,3
239,060a 2018 Audi A6 Premium,nBack,15,1,1,14,15,4,21,1
237,062a 2018 Cadillac CT6 Premium Luxury,nBack,18,12,14,8,17,13,10,10
234,061a 2018 Lincoln Navigator Select L,Nav_V,5,3,1,21,6,2,19,2
239,060a 2018 Audi A6 Premium,Audio_CC,7,8,8,16,17,5,14,4
234,061a 2018 Lincoln Navigator Select L,SMSR_CS,4,12,4,20,10,2,21,1
239,060a 2018 Audi A6 Premium,SuRT,5,6,4,17,9,2,21,1
237,062a 2018 Cadillac CT6 Premium Luxury,Audio_TS,14,17,11,17,15,8,16,14
234,061a 2018 Lincoln Navigator Select L,Nav_CS,10,13,5,17,12,5,18,4
237,062a 2018 Cadillac CT6 Premium Luxury,SuRT,13,16,16,17,13,8,17,6
234,061a 2018 Lincoln Navigator Select L,SMSR_V,3,2,2,20,5,2,20,2
239,060a 2018 Audi A6 Premium,Audio_V,4,2,4,14,6,8,15,5
239,060a 2018 Audi A6 Premium,Single,1,1,1,19,4,1,21,1
237,062a 2018 Cadillac CT6 Premium Luxury,Audio_V,10,6,7,17,14,6,18,6
234,061a 2018 Lincoln Navigator Select L,CD_V,2,2,1,20,2,1,20,1
237,062a 2018 Cadillac CT6 Premium Luxury,Single,3,1,3,19,7,2,20,3
239,060a 2018 Audi A6 Premium,CD_CC,8,7,3,11,15,9,9,10
234,061a 2018 Lincoln Navigator Select L,SMSS_V,3,2,2,19,5,2,18,2
239,060a 2018 Audi A6 Premium,SMSRS_V,6,1,3,14,8,4,16,4
237,062a 2018 Cadillac CT6 Premium Luxury,CD_TS,14,16,15,16,14,13,15,13
234,061a 2018 Lincoln Navigator Select L,CD_CS,4,8,5,20,9,2,20,1
237,062a 2018 Cadillac CT6 Premium Luxury,SMSRS_TS,14,16,8,18,14,3,11,14
239,060a 2018 Audi A6 Premium,CD_V,7,4,2,12,12,8,17,3
234,061a 2018 Lincoln Navigator Select L,Single,1,1,1,20,1,1,21,1
239,060a 2018 Audi A6 Premium,SMSRS_CC,6,4,3,15,7,3,12,2
234,061a 2018 Lincoln Navigator Select L,Audio_V,3,2,2,20,4,2,20,2
237,062a 2018 Cadillac CT6 Premium Luxury,CD_V,8,6,9,19,14,3,17,7
239,060a 2018 Audi A6 Premium,Nav_CC,8,7,1,16,10,3,12,7
234,061a 2018 Lincoln Navigator Select L,SuRT,6,17,14,16,18,4,20,1
237,062a 2018 Cadillac CT6 Premium Luxury,Nav_V,15,8,10,15,17,5,11,13
239,060a 2018 Audi A6 Premium,Nav_V,6,2,2,13,8,3,15,4
234,061a 2018 Lincoln Navigator Select L,Audio_CS,4,9,5,19,5,2,20,2
234,061a 2018 Lincoln Navigator Select L,nBack,20,2,2,17,15,5,10,10
237,062a 2018 Cadillac CT6 Premium Luxury,Nav_TS,15,18,8,18,18,6,14,10
508,061b 2018 Lincoln Navigator Select L,SMSR_CS,2,2,3,20,2,3,21,2
505,060b 2018 Audi A6 Premium,CD_V,10,5,6,15,8,9,11,12
508,061b 2018 Lincoln Navigator Select L,SMSR_V,2,2,2,19,2,2,20,2
503,062b 2018 Cadillac CT6 Premium Luxury,Audio_TS,4,4,3,14,16,8,11,6
508,061b 2018 Lincoln Navigator Select L,Nav_V,1,1,3,20,2,2,20,2
503,062b 2018 Cadillac CT6 Premium Luxury,Audio_V,1,2,1,20,2,2,20,2
505,060b 2018 Audi A6 Premium,Nav_CC,18,16,15,12,16,19,9,17
503,062b 2018 Cadillac CT6 Premium Luxury,nBack,4,4,4,18,4,2,17,2
508,061b 2018 Lincoln Navigator Select L,SMSS_V,2,2,2,17,3,3,20,2
505,060b 2018 Audi A6 Premium,CD_CC,11,8,12,15,14,12,12,11
503,062b 2018 Cadillac CT6 Premium Luxury,CD_TS,3,3,3,16,2,4,19,2
508,061b 2018 Lincoln Navigator Select L,Nav_CS,3,4,3,17,3,3,19,3
503,062b 2018 Cadillac CT6 Premium Luxury,SuRT,4,4,4,18,18,3,19,2
